index,G1,G2,G3,G4,G5,G6,G7
1991-01-01,0.9042605363984665,-0.1850000000000005,0.956752873563218,0.4280518715001473,-1.235925925925926,-1.1691111111111105,-2.120124521072796
1991-01-02,0.9107356321839077,,1.5362356321839084,1.4733333333333345,0.36583333333333384,-0.23553086419752964,-0.4492025862068969
1991-01-03,-1.445095785440613,,-0.5539080459770114,0.664197530864198,-0.056944444444444284,-0.06925925925925824,-1.5215738284703804
1991-01-04,-2.5436934865900382,,-2.754166666666668,-2.164691358024694,-0.8851851851851847,-1.0046296296296298,-0.7063837312113161
1991-01-05,-1.603724137931034,,-2.4275574712643664,-0.9051766709237974,-1.0975000000000001,-1.5783285849952513,-2.1079540229885065
1991-01-06,-1.3128199233716475,,-0.6027873563218389,1.4936866751809283,-0.38481481481481444,-2.2645396825396844,-2.552628352490423
1991-01-07,-0.754421455938696,,0.8878448275862061,1.5521753937845908,0.3337962962962962,-1.385593542260209,-1.086586206896551
1991-01-08,0.09818390804597854,,2.0813793103448264,3.874968071519794,1.07185185185185,-1.1376190476190473,0.05837931034482935
1991-01-09,0.5280842911877386,,1.6083908045977005,3.9485185185185188,1.978981481481479,-1.642261904761904,1.4724037981009506
1991-01-10,-0.4582835249042141,,0.16149425287356323,2.661604938271605,1.128717948717948,-1.6119047619047606,-0.010454022988506395
1991-01-11,-1.4170038314176239,,-1.4404310344827582,0.1162962962962979,0.05879629629629583,-1.4561904761904767,1.121534040671972
1991-01-12,-1.8026436781609192,,-2.6128160919540235,-2.317169008088547,-1.6005555555555553,-2.1570370370370373,-0.9884267241379305
1991-01-13,-1.3197088122605365,,-1.7589080459770114,-2.008233290762027,-0.6029629629629614,-1.8903940886699502,0.25111111111111245
1991-01-14,-0.9379616858237559,,0.10339080459769967,-0.01511281396338878,1.7758333333333334,-0.561558109833971,0.6383390804597715
1991-01-15,-0.40778544061302685,,1.056149425287356,1.347637292464879,2.2484259259259263,-0.18947044334975338,1.4342528735632172
1991-01-16,-3.329494252873564,,-1.6503735632183902,-2.110246913580248,0.8504013377926434,-1.1183497536945808,2.0084712643678158
1991-01-17,-5.610076628352491,,-4.86551724137931,-5.46925925925926,-3.064412238325282,-3.0397167487684715,-0.9070977011494238
1991-01-18,-2.453892720306514,,-2.063735632183908,-0.5574116645381023,-1.6624798711755244,-2.424568965517242,-2.4734770114942526
