index,G1,G2,G3
1991-03-21,0.07394383394383358,1.0960839719029387,1.7173144600539234
1991-03-22,-0.4846114958902312,0.6066028097062572,0.8276011068539803
1991-03-23,-0.9701282051282044,1.0206673052362705,2.071749680715197
1991-03-24,-0.6088274645745914,1.6611302681992344,3.0955396419955807
1991-03-25,0.39961294261294295,2.453657407407408,1.925745504672708
1991-03-26,-0.9087606837606845,-1.76655012771392,-2.6675169778426477
1991-03-27,-2.9433333333333347,-2.948764367816092,-2.525191570881225
1991-03-28,-3.0642163546330217,-2.3102234993614315,-2.207695473251028
1991-03-29,-2.8746710664814112,-0.6233955938697315,-0.7028805570759596
1991-03-30,-1.9487456405344343,0.4296551724137938,1.7109578544061297
1991-03-31,0.27486337417371826,1.0447717113665407,2.2744233108313567
