Nome: JACAREZINHO
Codigo Estacao: 83769
Latitude: -23.15
Longitude: -49.97
Altitude: 470
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 1995-12-30
Periodicidade da Medicao: Diaria

Data Medicao;EVAPORACAO DO PICHE, DIARIA(mm);INSOLACAO TOTAL, DIARIO(h);PRECIPITACAO TOTAL, DIARIO(mm);TEMPERATURA MAXIMA, DIARIA(°C);TEMPERATURA MEDIA COMPENSADA, DIARIA(°C);TEMPERATURA MINIMA, DIARIA(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA(%);VENTO, VELOCIDADE MEDIA DIARIA(m/s);
1990-03-18;3.9;7.1;.3;33.1;25.8;22.5;70.3;52;0;
1990-03-19;4.3;0;3;26.3;23.1;21.8;92.5;74;.3;
1990-03-20;.8;1;.8;28.7;23.4;21.1;89.5;75;.7;
1990-03-21;1.6;.7;12.2;26.9;22.7;19.6;91.5;81;.7;
1990-03-22;1.4;2.4;56.4;25.7;21.9;19.7;90.8;87;.7;
1990-03-23;1.8;2.8;.6;29.3;22.7;18.3;87.3;69;.3;
1990-03-24;1.6;4.9;0;27.9;21.9;17.7;90;77;.3;
1990-03-25;2.6;6.9;.9;30.5;22.4;17.3;78;58;.3;
1990-03-26;1;9.8;0;30.3;23.4;17.1;79.5;65;1;
1990-03-27;2.9;1.4;5.2;25.7;21.9;19.2;92;86;0;
1990-03-28;3.9;2.3;1.7;28.1;23.2;20.2;88.8;76;.7;
1990-03-29;1.6;2.1;0;29.2;24.5;20.7;85;65;.7;
1990-03-30;2.5;9.6;0;32.9;26.3;21.2;74.3;56;.7;
1990-03-31;3.4;10.3;0;33.1;25.5;20.6;69.3;51;0;
1990-04-01;3.5;10.3;0;32.7;24.9;18.4;63.3;40;.3;
1990-04-02;3.5;10;0;33;24;18.2;74.3;54;.3;
1990-04-03;4;9.7;0;33.1;24.9;17.4;67.3;40;.3;
1990-04-04;3.5;8.9;0;33.1;24.2;18.4;81;48;.7;
1990-04-05;2.5;8.1;10.1;32.2;25.1;18.9;76.5;61;.7;
1990-04-06;5.5;7;0;32.9;25.1;20.1;81.3;60;.3;
1990-04-07;2.3;9;.8;32.9;25.7;19.7;76.8;55;.3;
1990-04-08;.7;6.9;23.7;31;22.4;15.2;89;73;0;
1990-04-09;2.1;10.1;6.6;31;22.7;13.2;75;61;.7;
1990-04-10;2.9;9.8;0;31.1;23.4;17.2;79;58;.3;
1990-04-11;2.4;7.2;0;31.2;22.8;13.2;79.8;55;2;
1990-04-12;4.3;10.7;0;30;22.8;17.2;70.8;51;.7;
1990-04-13;2.5;8.8;0;31.2;24.7;18.7;71;49;.7;
1990-04-14;3.8;9.4;0;31.9;24.9;17.9;77.5;55;0;
1990-04-15;5.2;7.7;0;32.2;24.5;18.2;77.5;54;0;
1990-04-16;3.1;5.6;53;28;21;13.6;82.8;63;.7;
